,answer,,,,,output,,,
5892,1,0,0,,0,1,0,,
5893,1,0,0,,0,1,0,,
5894,1,0,0,,0,1,0,,
5895,1,0,0,,0,1,0,,
5896,1,0,0,,0,1,0,,
5897,1,0,0,,0,1,0,,
5898,1,0,0,,0,1,0,,
5899,1,0,0,,0,1,0,,
5900,1,0,0,,0,1,0,,
5901,1,0,0,,0,1,0,,
5902,1,0,0,,0,1,0,,
5903,1,0,0,,0,1,0,,
5904,1,0,0,,0,1,0,,
5905,1,0,0,,0,1,0,,
5906,1,0,0,,0,1,0,,
5907,1,0,0,,0,1,0,,
5908,1,0,0,,0,1,0,,
5909,1,0,0,,0,1,0,,
5910,1,0,0,,0,1,0,,
5911,1,0,0,,0,1,0,,
5912,1,0,0,,0,1,0,,
5913,1,0,0,,0,1,0,,
5914,1,0,0,,0,1,0,,
5915,1,0,0,,0,1,0,,
5916,1,0,0,,0,1,0,,
5917,1,0,0,,0,1,0,,
5918,1,0,0,,0,1,0,,
5919,1,0,0,,0,1,0,,
5920,1,0,0,,0,1,0,,
5921,1,0,0,,0,1,0,,
5922,1,0,0,,0,1,0,,
5923,1,0,0,,0,1,0,,
5924,1,0,0,,0,1,0,,
5925,1,0,0,,0,1,0,,
5926,1,0,0,,0,1,0,,
5927,1,0,0,,0,1,0,,
5928,1,0,0,,0,1,0,,
5929,1,0,0,,0,1,0,,
5930,1,0,0,,0,1,0,,
5931,1,0,0,,0,1,0,,
5932,1,0,0,,0,1,0,,
5933,1,0,0,,0,1,0,,
5934,1,0,0,,0,1,0,,
5935,1,0,0,,0,1,0,,
5936,1,0,0,,0,1,0,,
5937,1,0,0,,0,1,0,,
5938,1,0,0,,0,1,0,,
5939,1,0,0,,0,1,0,,
5940,1,0,0,,0,1,0,,
5941,1,0,0,,0,1,0,,
5942,1,0,0,,0,1,0,,
5943,1,0,0,,0,1,0,,
5944,1,0,0,,0,1,0,,
5945,1,0,0,,0,1,0,,
5946,1,0,0,,0,1,0,,
5947,1,0,0,,0,1,0,,
5948,1,0,0,,0,1,0,,
5949,1,0,0,,0,1,0,,
5950,1,0,0,,0,1,0,,
5951,1,0,0,,0,1,0,,
5952,1,0,0,,0,1,0,,
5953,1,0,0,,0,1,0,,
5954,1,0,0,,0,1,0,,
5955,1,0,0,,0,1,0,,
5956,1,0,0,,0,1,0,,
5957,1,0,0,,0,1,0,,
5958,1,0,0,,0,1,0,,
5959,1,0,0,,0,1,0,,
5960,1,0,0,,0,1,0,,
5961,1,0,0,,0,1,0,,
5962,1,0,0,,0,1,0,,
5963,1,0,0,,0,1,0,,
5964,1,0,0,,0,1,0,,
5965,1,0,0,,0,1,0,,
5966,1,0,0,,0,1,0,,
5967,1,0,0,,0,1,0,,
5968,1,0,0,,0,1,0,,
5969,1,0,0,,0,1,0,,
5970,1,0,0,,0,1,0,,
5971,1,0,0,,0,1,0,,
5972,1,0,0,,0,1,0,,
5973,1,0,0,,0,1,0,,
5974,1,0,0,,0,1,0,,
5975,1,0,0,,0,1,0,,
5976,1,0,0,,0,1,0,,
5977,1,0,0,,0,1,0,,
5978,1,0,0,,0,1,0,,
5979,1,0,0,,0,1,0,,
5980,1,0,0,,0,1,0,,
5981,1,0,0,,0,1,0,,
5982,1,0,0,,0,1,0,,
5983,1,0,0,,0,1,0,,
5984,1,0,0,,0,1,0,,
5985,1,0,0,,0,1,0,,
5986,1,0,0,,0,1,0,,
5987,1,0,0,,0,1,0,,
5988,1,0,0,,0,1,0,,
5989,1,0,0,,0,1,0,,
5990,1,0,0,,0,1,0,,
5991,1,0,0,,0,1,0,,
5992,1,0,0,,0,1,0,,
5993,1,0,0,,0,1,0,,
5994,1,0,0,,0,1,0,,
5995,1,0,0,,0,1,0,,
5996,1,0,0,,0,1,0,,
5997,1,0,0,,0,1,0,,
5998,1,0,0,,0,1,0,,
5999,1,0,0,,0,1,0,,
6000,1,0,0,,0,1,0,,
6001,1,0,0,,0,1,0,,
6002,1,0,0,,0,1,0,,
6003,1,0,0,,0,1,0,,
6004,1,0,0,,0,1,0,,
6005,1,0,0,,0,1,0,,
6006,1,0,0,,0,1,0,,
6007,1,0,0,,0,1,0,,
6008,1,0,0,,0,1,0,,
6009,1,0,0,,0,1,0,,
6010,1,0,0,,0,1,0,,
6011,1,0,0,,0,1,0,,
6012,1,0,0,,0,1,0,,
6013,1,0,0,,0,1,0,,
6014,1,0,0,,0,1,0,,
6015,1,0,0,,0,1,0,,
6016,1,0,0,,0,1,0,,
6017,1,0,0,,0,1,0,,
6018,1,0,0,,0,1,0,,
6019,1,0,0,,0,1,0,,
6020,1,0,0,,0,1,0,,
6021,1,0,0,,0,1,0,,
6022,1,0,0,,0,1,0,,
6023,1,0,0,,0,1,0,,
6024,1,0,0,,0,1,0,,
6025,1,0,0,,0,1,0,,
6026,1,0,0,,0,1,0,,
6027,1,0,0,,0,1,0,,
6028,1,0,0,,0,1,0,,
6029,1,0,0,,0,1,0,,
6030,1,0,0,,0,1,0,,
6031,1,0,0,,0,0.9999,0.0001,,
6032,1,0,0,,0,0.9999,0.0001,,
6033,1,0,0,,0,0.9998,0.0002,,
6034,1,0,0,,0,0.9997,0.0003,,
6035,1,0,0,,0,0.9996,0.0004,,
6036,1,0,0,,0,0.9994,0.0006,,
6037,1,0,0,,0,0.9991,0.0009,,
6038,1,0,0,,0,0.9985,0.0015,,
6039,1,0,0,,0,0.9976,0.0024,,
6040,1,0,0,,0,0.9962,0.0038,,
6041,1,0,0,,0,0.9939,0.0061,,
6042,1,0,0,,0,0.9902,0.0098,,
6043,1,0,0,,0,0.9843,0.0157,,
6044,1,0,0,,0,0.9751,0.0249,,
6045,1,0,0,,0,0.9609,0.0391,,
6046,1,0,0,,0,0.9394,0.0606,,
6047,1,0,0,,0,0.9073,0.0927,,
6048,1,0,0,,0,0.8619,0.1381,,
6049,1,0,0,,0,0.803,0.197,,
6050,1,0,0,,0,0.7314,0.2686,,
6051,1,0,0,,0,0.647,0.353,,
6052,1,0,0,,0,0.5507,0.4493,,
6053,1,0,0,,0,0.4482,0.5518,,
6054,1,0,0,,0,0.3494,0.6506,,
6055,1,0,0,,0,0.2629,0.7371,,
6056,1,0,0,,0,0.1915,0.8085,,
6057,1,0,0,,0,0.1356,0.8644,,
6058,1,0,0,,0,0.0939,0.9061,,
6059,1,0,0,,0,0.0641,0.9359,,
6060,1,0,0,,0,0.0434,0.9566,,
6061,1,0,0,,0,0.0293,0.9707,,
6062,1,0,0,,0,0.0198,0.9802,,
6063,1,0,0,,0,0.0134,0.9866,,
6064,1,0,0,,0,0.009,0.991,,
6065,1,0,0,,0,0.0061,0.9939,,
6066,1,0,0,,0,0.0041,0.9959,,
6067,1,0,0,,0,0.0028,0.9972,,
6068,1,0,0,,0,0.0019,0.9981,,
6069,1,0,0,,0,0.0013,0.9987,,
6070,1,0,0,,0,0.0009,0.9991,,
6071,1,0,0,,0,0.0006,0.9994,,
6072,1,0,0,,0,0.0004,0.9996,,
6073,1,0,0,,0,0.0003,0.9997,,
6074,1,0,0,,0,0.0002,0.9998,,
6075,1,0,0,,0,0.0001,0.9999,,
6076,1,0,0,,0,0.0001,0.9999,,
6077,1,0,0,,0,0.0001,0.9999,,
6078,1,0,0,,0,0.0001,0.9999,,
6079,1,0,0,,0,0,1,,
6080,1,0,0,,0,0,1,,
6081,1,0,0,,0,0,1,,
6082,1,0,0,,0,0,1,,
6083,1,0,0,,0,0,1,,
6084,1,0,0,,0,0,1,,
6085,1,0,0,,0,0,1,,
6086,1,0,0,,0,0,1,,
6087,1,0,0,,0,0,1,,
6088,1,0,0,,0,0,1,,
6089,1,0,0,,0,0,1,,
6090,1,0,0,,0,0,1,,
6091,1,0,0,,0,0,1,,
6092,1,0,0,,0,0,1,,
6093,1,0,0,,0,0,1,,
6094,1,0,0,,0,0,1,,
6095,1,0,0,,0,0,1,,
6096,1,0,0,,0,0,1,,
6097,1,0,0,,0,0,1,,
6098,1,0,0,,0,0,1,,
6099,1,0,0,,0,0,1,,
6100,1,0,0,,0,0,1,,
6101,1,0,0,,0,0,1,,
6102,1,0,0,,0,0,1,,
6103,1,0,0,,0,0,1,,
6104,1,0,0,,0,0,1,,
6105,1,0,0,,0,0,1,,
6106,1,0,0,,0,0,1,,
6107,1,0,0,,0,0,1,,
6108,1,0,0,,0,0,1,,
6109,1,0,0,,0,0,1,,
6110,1,0,0,,0,0,1,,
6111,1,0,0,,0,0,1,,
6112,1,0,0,,0,0,1,,
6113,1,0,0,,0,0,1,,
6114,1,0,0,,0,0,1,,
6115,1,0,0,,0,0,1,,
6116,1,0,0,,0,0,1,,
6117,1,0,0,,0,0,1,,
6118,1,0,0,,0,0,1,,
6119,1,0,0,,0,0,1,,
6120,1,0,0,,0,0,1,,
6121,1,0,0,,0,0,1,,
6122,1,0,0,,0,0,1,,
6123,1,0,0,,0,0,1,,
6124,1,0,0,,0,0,1,,
6125,1,0,0,,0,0,1,,
6126,1,0,0,,0,0,1,,
6127,1,0,0,,0,0,1,,
6128,1,0,0,,0,0,1,,
6129,1,0,0,,0,0,1,,
6130,1,0,0,,0,0,1,,
6131,1,0,0,,0,0,1,,
6132,1,0,0,,0,0,1,,
6133,1,0,0,,0,0,1,,
6134,1,0,0,,0,0,1,,
6135,1,0,0,,0,0,1,,
6136,1,0,0,,0,0,1,,
6137,1,0,0,,0,0,1,,
6138,1,0,0,,0,0,1,,
6139,1,0,0,,0,0,1,,
6140,1,0,0,,0,0,1,,
6141,1,0,0,,0,0,1,,
6142,1,0,0,,0,0,1,,
6143,1,0,0,,0,0,1,,
6144,1,0,0,,0,0,1,,
6145,1,0,0,,0,0,1,,
6146,1,0,0,,0,0,1,,
6147,1,0,0,,0,0,1,,
6148,1,0,0,,0,0,1,,
6149,1,0,0,,0,0,1,,
6150,1,0,0,,0,0,1,,
6151,1,0,0,,0,0,1,,
6152,1,0,0,,0,0,1,,
6153,1,0,0,,0,0,1,,
6154,1,0,0,,0,0,1,,
6155,1,0,0,,0,0,1,,
6156,1,0,0,,0,0,1,,
6157,1,0,0,,0,0,1,,
6158,1,0,0,,0,0,1,,
6159,1,0,0,,0,0,1,,
6160,1,0,0,,0,0,1,,
6161,1,0,0,,0,0,1,,
6162,1,0,0,,0,0,1,,
6163,1,0,0,,0,0,1,,
6164,1,0,0,,0,0,1,,
6165,1,0,0,,0,0,1,,
6166,1,0,0,,0,0,1,,
6167,1,0,0,,0,0,1,,
6168,1,0,0,,0,0,1,,
6169,1,0,0,,0,0,1,,
6170,1,0,0,,0,0,1,,
6171,1,0,0,,0,0,1,,
6172,1,0,0,,0,0,1,,
6173,1,0,0,,0,0,1,,
6174,1,0,0,,0,0,1,,
6175,1,0,0,,0,0,1,,
6176,1,0,0,,0,0,1,,
6177,1,0,0,,0,0,1,,
6178,1,0,0,,0,0,1,,
6179,1,0,0,,0,0,1,,
6180,1,0,0,,0,0,1,,
6181,1,0,0,,0,0,1,,
6182,1,0,0,,0,0,1,,
6183,1,0,0,,0,0,1,,
6184,1,0,0,,0,0,1,,
6185,1,0,0,,0,0,1,,
6186,1,0,0,,0,0,1,,
6187,1,0,0,,0,0,1,,
6188,1,0,0,,0,0,1,,
6189,1,0,0,,0,0,1,,
6190,1,0,0,,0,0,1,,
6191,1,0,0,,0,0,1,,
6192,1,0,0,,0,0,1,,
6193,1,0,0,,0,0,1,,
6194,1,0,0,,0,0,1,,
6195,1,0,0,,0,0,1,,
6196,1,0,0,,0,0,1,,
6197,1,0,0,,0,0,1,,
6198,1,0,0,,0,0,1,,
6199,1,0,0,,0,0,1,,
6200,1,0,0,,0,0,1,,
6201,1,0,0,,0,0,1,,
6202,1,0,0,,0,0,1,,
6203,1,0,0,,0,0,1,,
6204,1,0,0,,0,0,1,,
6205,1,0,0,,0,0,1,,
6206,1,0,0,,0,0,1,,
6207,1,0,0,,0,0,1,,
6208,1,0,0,,0,0,1,,
6209,1,0,0,,0,0,1,,
6210,1,0,0,,0,0,1,,
6211,1,0,0,,0,0,1,,
6212,1,0,0,,0,0,1,,
6213,1,0,0,,0,0,1,,
6214,1,0,0,,0,0,1,,
6215,1,0,0,,0,0,1,,
6216,1,0,0,,0,0,1,,
6217,1,0,0,,0,0,1,,
6218,1,0,0,,0,0,1,,
6219,1,0,0,,0,0,1,,
6220,1,0,0,,0,0,1,,
6221,1,0,0,,0,0,1,,
6222,1,0,0,,0,0,1,,
6223,1,0,0,,0,0,1,,
6224,1,0,0,,0,0,1,,
6225,1,0,0,,0,0,1,,
6226,1,0,0,,0,0,1,,
6227,1,0,0,,0,0,1,,
6228,1,0,0,,0,0,1,,
6229,1,0,0,,0,0,1,,
6230,1,0,0,,0,0,1,,
6231,1,0,0,,0,0,1,,
6232,1,0,0,,0,0,1,,
6233,1,0,0,,0,0,1,,
6234,1,0,0,,0,0,1,,
6235,1,0,0,,0,0,1,,
6236,1,0,0,,0,0,1,,
6237,1,0,0,,0,0,1,,
6238,1,0,0,,0,0,1,,
6239,1,0,0,,0,0,1,,
6240,1,0,0,,0,0,1,,
6241,1,0,0,,0,0,1,,
6242,1,0,0,,0,0,1,,
6243,1,0,0,,0,0,1,,
6244,1,0,0,,0,0,1,,
6245,1,0,0,,0,0,1,,
6246,1,0,0,,0,0,1,,
6247,1,0,0,,0,0,1,,
6248,1,0,0,,0,0,1,,
6249,1,0,0,,0,0,1,,
6250,1,0,0,,0,0,1,,
6251,1,0,0,,0,0,1,,
6252,1,0,0,,0,0,1,,
6253,1,0,0,,0,0,1,,
6254,1,0,0,,0,0,1,,
6255,1,0,0,,0,0,1,,
6256,1,0,0,,0,0,1,,
6257,1,0,0,,0,0,1,,
6258,1,0,0,,0,0,1,,
6259,1,0,0,,0,0,1,,
6260,1,0,0,,0,0,1,,
6261,1,0,0,,0,0,1,,
6262,1,0,0,,0,0,1,,
6263,1,0,0,,0,0,1,,
6264,1,0,0,,0,0,1,,
6265,1,0,0,,0,0,1,,
6266,1,0,0,,0,0,1,,
6267,1,0,0,,0,0,1,,
6268,1,0,0,,0,0,1,,
6269,1,0,0,,0,0,1,,
6270,1,0,0,,0,0,1,,
6271,1,0,0,,0,0,1,,
6272,1,0,0,,0,0,1,,
6273,1,0,0,,0,0,1,,
6274,1,0,0,,0,0,1,,
6275,1,0,0,,0,0,1,,
6276,1,0,0,,0,0,1,,
6277,1,0,0,,0,0,1,,
6278,1,0,0,,0,0,1,,
6279,1,0,0,,0,0,1,,
6280,1,0,0,,0,0,1,,
6281,1,0,0,,0,0,1,,
6282,1,0,0,,0,0,1,,
6283,1,0,0,,0,0,1,,
6284,1,0,0,,0,0,1,,
6285,1,0,0,,0,0,1,,
6286,1,0,0,,0,0,1,,
6287,1,0,0,,0,0,1,,
6288,1,0,0,,0,0,1,,
6289,1,0,0,,0,0,1,,
6290,1,0,0,,0,0,1,,
6291,1,0,0,,0,0,1,,
6292,1,0,0,,0,0,1,,
6293,1,0,0,,0,0,1,,
6294,1,0,0,,0,0,1,,
6295,1,0,0,,0,0,1,,
6296,1,0,0,,0,0,1,,
6297,1,0,0,,0,0,1,,
6298,1,0,0,,0,0,1,,
6299,1,0,0,,0,0,1,,
6300,1,0,0,,0,0,1,,
6301,1,0,0,,0,0,1,,
6302,1,0,0,,0,0,1,,
6303,1,0,0,,0,0,1,,
6304,1,0,0,,0,0,1,,
6305,1,0,0,,0,0,1,,
6306,1,0,0,,0,0,1,,
6307,1,0,0,,0,0,1,,
6308,1,0,0,,0,0,1,,
6309,1,0,0,,0,0,1,,
6310,1,0,0,,0,0,1,,
6311,1,0,0,,0,0,1,,
6312,1,0,0,,0,0,1,,
6313,1,0,0,,0,0,1,,
6314,1,0,0,,0,0,1,,
6315,1,0,0,,0,0,1,,
6316,1,0,0,,0,0,1,,
6317,1,0,0,,0,0,1,,
6318,1,0,0,,0,0,1,,
6319,1,0,0,,0,0,1,,
6320,1,0,0,,0,0,1,,
6321,1,0,0,,0,0,1,,
6322,1,0,0,,0,0,1,,
6323,1,0,0,,0,0,1,,
6324,1,0,0,,0,0,1,,
6325,1,0,0,,0,0,1,,
6326,1,0,0,,0,0,1,,
6327,1,0,0,,0,0,1,,
6328,1,0,0,,0,0,1,,
6329,1,0,0,,0,0,1,,
6330,1,0,0,,0,0,1,,
6331,1,0,0,,0,0,1,,
6332,1,0,0,,0,0,1,,
6333,1,0,0,,0,0,1,,
6334,1,0,0,,0,0,1,,
6335,1,0,0,,0,0,1,,
6336,1,0,0,,0,0,1,,
6337,1,0,0,,0,0,1,,
6338,1,0,0,,0,0,1,,
6339,1,0,0,,0,0,1,,
6340,1,0,0,,0,0,1,,
6341,1,0,0,,0,0,1,,
6342,1,0,0,,0,0,1,,
6343,1,0,0,,0,0,1,,
6344,1,0,0,,0,0,1,,
6345,1,0,0,,0,0,1,,
6346,1,0,0,,0,0,1,,
6347,1,0,0,,0,0,1,,
6348,1,0,0,,0,0,1,,
6349,1,0,0,,0,0,1,,
6350,1,0,0,,0,0,1,,
6351,1,0,0,,0,0,1,,
6352,1,0,0,,0,0,1,,
6353,1,0,0,,0,0,1,,
6354,1,0,0,,0,0,1,,
6355,1,0,0,,0,0,1,,
6356,1,0,0,,0,0,1,,
6357,1,0,0,,0,0,1,,
6358,1,0,0,,0,0,1,,
6359,1,0,0,,0,0,1,,
6360,1,0,0,,0,0,1,,
6361,1,0,0,,0,0,1,,
6362,1,0,0,,0,0,1,,
6363,1,0,0,,0,0,1,,
6364,1,0,0,,0,0,1,,
6365,1,0,0,,0,0,1,,
6366,1,0,0,,0,0,1,,
6367,1,0,0,,0,0,1,,
6368,1,0,0,,0,0,1,,
6369,1,0,0,,0,0,1,,
6370,1,0,0,,0,0,1,,
6371,1,0,0,,0,0,1,,
6372,1,0,0,,0,0,1,,
6373,1,0,0,,0,0,1,,
6374,1,0,0,,0,0,1,,
6375,1,0,0,,0,0,1,,
6376,1,0,0,,0,0,1,,
6377,1,0,0,,0,0,1,,
6378,1,0,0,,0,0,1,,
6379,1,0,0,,0,0,1,,
6380,1,0,0,,0,0,1,,
6381,1,0,0,,0,0,1,,
6382,1,0,0,,0,0,1,,
6383,1,0,0,,0,0,1,,
6384,1,0,0,,0,0,1,,
6385,1,0,0,,0,0,1,,
6386,1,0,0,,0,0,1,,
6387,1,0,0,,0,0,1,,
6388,1,0,0,,0,0,1,,
6389,1,0,0,,0,0,1,,
6390,1,0,0,,0,0,1,,
6391,1,0,0,,0,0,1,,
6392,1,0,0,,0,0,1,,
6393,1,0,0,,0,0,1,,
6394,1,0,0,,0,0,1,,
6395,1,0,0,,0,0,1,,
6396,1,0,0,,0,0,1,,
6397,1,0,0,,0,0,1,,
6398,1,0,0,,0,0,1,,
6399,1,0,0,,0,0,1,,
6400,1,0,0,,0,0,1,,
6401,1,0,0,,0,0,1,,
6402,1,0,0,,0,0,1,,
6403,1,0,0,,0,0,1,,
6404,1,0,0,,0,0,1,,
6405,1,0,0,,0,0,1,,
6406,1,0,0,,0,0,1,,
6407,1,0,0,,0,0,1,,
6408,1,0,0,,0,0,1,,
6409,1,0,0,,0,0,1,,
6410,1,0,0,,0,0,1,,
6411,1,0,0,,0,0,1,,
6412,1,0,0,,0,0,1,,
6413,1,0,0,,0,0,1,,
6414,1,0,0,,0,0,1,,
6415,1,0,0,,0,0,1,,
6416,1,0,0,,0,0,1,,
6417,1,0,0,,0,0,1,,
6418,1,0,0,,0,0,1,,
6419,1,0,0,,0,0,1,,
6420,1,0,0,,0,0,1,,
6421,1,0,0,,0,0,1,,
6422,1,0,0,,0,0,1,,
6423,1,0,0,,0,0,1,,
6424,1,0,0,,0,0,1,,
6425,1,0,0,,0,0,1,,
6426,1,0,0,,0,0,1,,
6427,1,0,0,,0,0,1,,
6428,1,0,0,,0,0,1,,
6429,1,0,0,,0,0,1,,
6430,1,0,0,,0,0,1,,
6431,1,0,0,,0,0,1,,
6432,1,0,0,,0,0,1,,
6433,1,0,0,,0,0,1,,
6434,1,0,0,,0,0,1,,
6435,1,0,0,,0,0,1,,
6436,1,0,0,,0,0,1,,
6437,1,0,0,,0,0,1,,
6438,1,0,0,,0,0,1,,
6439,1,0,0,,0,0,1,,
6440,1,0,0,,0,0,1,,
6441,1,0,0,,0,0,1,,
6442,1,0,0,,0,0,1,,
6443,1,0,0,,0,0,1,,
6444,1,0,0,,0,0,1,,
6445,1,0,0,,0,0,1,,
6446,1,0,0,,0,0,1,,
6447,1,0,0,,0,0,1,,
6448,1,0,0,,0,0,1,,
6449,1,0,0,,0,0,1,,
6450,1,0,0,,0.0001,0,0.9999,,
6451,1,0,0,,0.0001,0,0.9999,,
6452,1,0,0,,0.0001,0,0.9999,,
6453,1,0,0,,0.0001,0,0.9999,,
6454,1,0,0,,0.0001,0,0.9999,,
6455,1,0,0,,0.0001,0,0.9999,,
6456,1,0,0,,0.0001,0,0.9999,,
6457,1,0,0,,0.0001,0,0.9999,,
6458,1,0,0,,0.0001,0,0.9999,,
6459,1,0,0,,0.0001,0,0.9999,,
6460,1,0,0,,0.0001,0,0.9999,,
6461,1,0,0,,0.0001,0,0.9999,,
6462,1,0,0,,0.0001,0,0.9999,,
6463,1,0,0,,0.0001,0,0.9999,,
6464,1,0,0,,0.0002,0,0.9998,,
6465,1,0,0,,0.0002,0,0.9998,,
6466,1,0,0,,0.0002,0,0.9998,,
6467,1,0,0,,0.0002,0,0.9998,,
6468,1,0,0,,0.0002,0,0.9998,,
6469,1,0,0,,0.0002,0,0.9998,,
6470,1,0,0,,0.0002,0,0.9998,,
6471,1,0,0,,0.0002,0,0.9998,,
6472,1,0,0,,0.0002,0,0.9998,,
6473,1,0,0,,0.0002,0,0.9998,,
6474,1,0,0,,0.0002,0,0.9998,,
6475,1,0,0,,0.0002,0,0.9998,,
6476,1,0,0,,0.0002,0,0.9998,,
6477,1,0,0,,0.0002,0,0.9998,,
6478,1,0,0,,0.0002,0,0.9998,,
6479,1,0,0,,0.0002,0,0.9998,,
6480,1,0,0,,0.0002,0,0.9998,,
6481,1,0,0,,0.0002,0,0.9998,,
6482,1,0,0,,0.0002,0,0.9998,,
6483,1,0,0,,0.0002,0,0.9998,,
6484,1,0,0,,0.0002,0,0.9998,,
6485,1,0,0,,0.0002,0,0.9998,,
6486,1,0,0,,0.0002,0,0.9998,,
6487,1,0,0,,0.0002,0,0.9998,,
6488,1,0,0,,0.0002,0,0.9998,,
6489,1,0,0,,0.0002,0,0.9998,,
6490,1,0,0,,0.0002,0,0.9998,,
6491,1,0,0,,0.0002,0,0.9998,,
6492,1,0,0,,0.0002,0,0.9998,,
6493,1,0,0,,0.0002,0,0.9998,,
6494,1,0,0,,0.0002,0,0.9998,,
6495,1,0,0,,0.0002,0,0.9998,,
6496,1,0,0,,0.0002,0,0.9998,,
6497,1,0,0,,0.0002,0,0.9998,,
6498,1,0,0,,0.0002,0,0.9998,,
6499,1,0,0,,0.0001,0,0.9999,,
6500,1,0,0,,0.0001,0,0.9999,,
6501,1,0,0,,0.0001,0,0.9999,,
6502,1,0,0,,0.0001,0,0.9999,,
6503,1,0,0,,0.0001,0,0.9999,,
6504,1,0,0,,0.0001,0,0.9999,,
6505,1,0,0,,0.0001,0,0.9999,,
6506,1,0,0,,0.0001,0,0.9999,,
6507,1,0,0,,0.0001,0,0.9999,,
6508,1,0,0,,0.0001,0,0.9999,,
6509,1,0,0,,0.0001,0,0.9999,,
6510,1,0,0,,0.0001,0,0.9999,,
6511,1,0,0,,0.0001,0,0.9999,,
6512,1,0,0,,0.0001,0,0.9999,,
6513,1,0,0,,0.0001,0,0.9999,,
6514,1,0,0,,0.0001,0,0.9999,,
6515,1,0,0,,0.0001,0,0.9999,,
6516,1,0,0,,0.0001,0,0.9999,,
6517,1,0,0,,0.0001,0,0.9999,,
6518,1,0,0,,0.0001,0,0.9999,,
6519,1,0,0,,0.0001,0,0.9999,,
6520,1,0,0,,0.0001,0,0.9999,,
6521,1,0,0,,0.0001,0,0.9999,,
6522,1,0,0,,0.0001,0,0.9999,,
6523,1,0,0,,0.0001,0,0.9999,,
6524,1,0,0,,0.0001,0,0.9999,,
6525,1,0,0,,0,0,1,,
6526,1,0,0,,0,0,1,,
6527,1,0,0,,0,0,1,,
6528,1,0,0,,0,0,1,,
6529,1,0,0,,0,0,1,,
6530,1,0,0,,0,0,1,,
6531,1,0,0,,0,0,1,,
6532,1,0,0,,0,0,1,,
6533,1,0,0,,0,0,1,,
6534,1,0,0,,0,0,1,,
6535,1,0,0,,0,0,1,,
6536,1,0,0,,0,0,1,,
6537,1,0,0,,0,0,1,,
6538,1,0,0,,0,0,1,,
6539,1,0,0,,0,0,1,,
6540,1,0,0,,0,0,1,,
6541,1,0,0,,0,0,1,,
6542,1,0,0,,0,0,1,,
6543,1,0,0,,0,0,1,,
6544,1,0,0,,0,0,1,,
6545,1,0,0,,0,0,1,,
6546,1,0,0,,0,0,1,,
6547,1,0,0,,0,0,1,,
6548,1,0,0,,0,0,1,,
6549,1,0,0,,0,0,1,,
6550,1,0,0,,0,0,1,,
6551,1,0,0,,0,0,1,,
6552,1,0,0,,0,0,1,,
6553,1,0,0,,0,0,1,,
6554,1,0,0,,0,0,1,,
6555,1,0,0,,0,0,1,,
6556,1,0,0,,0,0,1,,
6557,1,0,0,,0,0,1,,
6558,1,0,0,,0,0,1,,
6559,1,0,0,,0,0,1,,
6560,1,0,0,,0,0,1,,
6561,1,0,0,,0,0,1,,
6562,1,0,0,,0,0,1,,
6563,1,0,0,,0,0,1,,
6564,1,0,0,,0,0,1,,
6565,1,0,0,,0,0,1,,
6566,1,0,0,,0,0,1,,
6567,1,0,0,,0,0,1,,
6568,1,0,0,,0,0,1,,
6569,1,0,0,,0,0,1,,
6570,1,0,0,,0,0,1,,
6571,1,0,0,,0,0,1,,
6572,1,0,0,,0,0,1,,
6573,1,0,0,,0,0,1,,
6574,1,0,0,,0,0,1,,
6575,1,0,0,,0,0,1,,
6576,1,0,0,,0,0,1,,
6577,1,0,0,,0,0,1,,
6578,1,0,0,,0,0,1,,
6579,1,0,0,,0,0,1,,
6580,1,0,0,,0,0,1,,
6581,1,0,0,,0,0,1,,
6582,1,0,0,,0,0,1,,
6583,1,0,0,,0,0,1,,
6584,1,0,0,,0,0,1,,
6585,1,0,0,,0,0,1,,
6586,1,0,0,,0,0,1,,
6587,1,0,0,,0,0,1,,
6588,1,0,0,,0,0,1,,
6589,1,0,0,,0,0,1,,
6590,1,0,0,,0,0,1,,
6591,1,0,0,,0,0,1,,
6592,1,0,0,,0,0,1,,
6593,1,0,0,,0,0,1,,
6594,1,0,0,,0,0,1,,
6595,1,0,0,,0,0,1,,
6596,1,0,0,,0,0,1,,
6597,1,0,0,,0,0,1,,
6598,1,0,0,,0,0,1,,
6599,1,0,0,,0,0,1,,
6600,1,0,0,,0,0,1,,
6601,1,0,0,,0,0,1,,
6602,1,0,0,,0,0,1,,
6603,1,0,0,,0,0,1,,
6604,1,0,0,,0,0,1,,
6605,1,0,0,,0,0,1,,
6606,1,0,0,,0,0,1,,
6607,1,0,0,,0,0,1,,
6608,1,0,0,,0,0,1,,
6609,1,0,0,,0,0,1,,
6610,1,0,0,,0,0,1,,
6611,1,0,0,,0,0,1,,
6612,1,0,0,,0,0,1,,
6613,1,0,0,,0,0,1,,
6614,1,0,0,,0,0,1,,
6615,1,0,0,,0,0,1,,
6616,1,0,0,,0,0,1,,
6617,1,0,0,,0,0,1,,
6618,1,0,0,,0,0,1,,
6619,1,0,0,,0,0,1,,
6620,1,0,0,,0,0,1,,
6621,1,0,0,,0,0,1,,
6622,1,0,0,,0,0,1,,
6623,1,0,0,,0,0,1,,
6624,1,0,0,,0,0,1,,
6625,1,0,0,,0,0,1,,
6626,1,0,0,,0,0,1,,
6627,1,0,0,,0,0,1,,
