,answer,,,,,output
,ch1,ch2,ch3,ch4,,ch1,ch2,ch3,ch4
14694,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0200,0.6501,0.3274,
14695,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0201,0.6507,0.3267,
14696,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0201,0.6514,0.3260,
14697,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0202,0.6519,0.3254,
14698,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0203,0.6525,0.3247,
14699,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0204,0.6531,0.3240,
14700,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0205,0.6537,0.3233,
14701,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0206,0.6544,0.3226,
14702,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0207,0.6550,0.3218,
14703,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0208,0.6555,0.3211,
14704,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0210,0.6560,0.3204,
14705,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0211,0.6565,0.3198,
14706,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0213,0.6568,0.3194,
14707,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0214,0.6570,0.3190,
14708,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0215,0.6571,0.3187,
14709,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0217,0.6572,0.3185,
14710,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0218,0.6573,0.3183,
14711,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0219,0.6573,0.3182,
14712,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0220,0.6573,0.3180,
14713,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0221,0.6573,0.3179,
14714,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0222,0.6573,0.3178,
14715,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0223,0.6573,0.3178,
14716,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0224,0.6573,0.3177,
14717,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0225,0.6573,0.3175,
14718,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0226,0.6574,0.3173,
14719,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0227,0.6576,0.3170,
14720,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0228,0.6579,0.3167,
14721,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0229,0.6582,0.3162,
14722,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0230,0.6585,0.3158,
14723,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0231,0.6589,0.3153,
14724,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0232,0.6592,0.3148,
14725,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0234,0.6595,0.3144,
14726,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0235,0.6598,0.3140,
14727,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0236,0.6601,0.3136,
14728,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0237,0.6604,0.3132,
14729,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0238,0.6607,0.3128,
14730,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0239,0.6610,0.3124,
14731,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0240,0.6613,0.3120,
14732,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0241,0.6615,0.3116,
14733,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0242,0.6618,0.3113,
14734,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0242,0.6620,0.3110,
14735,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0243,0.6622,0.3107,
14736,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0244,0.6625,0.3104,
14737,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0244,0.6627,0.3101,
14738,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0245,0.6630,0.3097,
14739,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0246,0.6633,0.3093,
14740,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0246,0.6637,0.3089,
14741,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0246,0.6641,0.3085,
14742,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0247,0.6645,0.3080,
14743,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0247,0.6650,0.3076,
14744,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0247,0.6655,0.3071,
14745,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0247,0.6660,0.3065,
14746,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0247,0.6665,0.3060,
14747,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0247,0.6670,0.3055,
14748,0.0000,0.0000,1.0000,0.0000,,0.0028,0.0247,0.6676,0.3049,
14749,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0248,0.6683,0.3042,
14750,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0248,0.6689,0.3036,
14751,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0248,0.6695,0.3030,
14752,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0248,0.6701,0.3024,
14753,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0248,0.6707,0.3018,
14754,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0247,0.6713,0.3012,
14755,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0247,0.6719,0.3006,
14756,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0247,0.6725,0.3001,
14757,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0247,0.6731,0.2996,
14758,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0246,0.6736,0.2991,
14759,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0246,0.6741,0.2986,
14760,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0246,0.6746,0.2981,
14761,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0245,0.6752,0.2976,
14762,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0245,0.6757,0.2972,
14763,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0245,0.6762,0.2967,
14764,0.0000,0.0000,1.0000,0.0000,,0.0027,0.0244,0.6767,0.2962,
14765,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0244,0.6772,0.2958,
14766,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0243,0.6777,0.2953,
14767,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0243,0.6783,0.2948,
14768,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0242,0.6789,0.2943,
14769,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0242,0.6794,0.2938,
14770,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0241,0.6799,0.2933,
14771,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0241,0.6804,0.2929,
14772,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0240,0.6809,0.2925,
14773,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0240,0.6813,0.2921,
14774,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0239,0.6818,0.2917,
14775,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0239,0.6822,0.2914,
14776,0.0000,0.0000,1.0000,0.0000,,0.0026,0.0238,0.6826,0.2910,
14777,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0238,0.6830,0.2906,
14778,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0238,0.6835,0.2902,
14779,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0237,0.6840,0.2897,
14780,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0237,0.6845,0.2893,
14781,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0237,0.6849,0.2889,
14782,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0237,0.6853,0.2885,
14783,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0237,0.6856,0.2882,
14784,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0237,0.6860,0.2878,
14785,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0237,0.6863,0.2875,
14786,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0237,0.6867,0.2871,
14787,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0237,0.6871,0.2867,
14788,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0237,0.6875,0.2864,
14789,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0237,0.6879,0.2860,
14790,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0237,0.6883,0.2856,
14791,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0236,0.6887,0.2851,
14792,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0236,0.6892,0.2847,
14793,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0236,0.6896,0.2843,
14794,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0236,0.6901,0.2838,
14795,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0236,0.6906,0.2833,
14796,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6912,0.2828,
14797,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6918,0.2822,
14798,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6924,0.2816,
14799,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6930,0.2810,
14800,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6936,0.2804,
14801,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6942,0.2798,
14802,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6948,0.2792,
14803,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6954,0.2786,
14804,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6959,0.2780,
14805,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6965,0.2775,
14806,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6969,0.2771,
14807,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6974,0.2766,
14808,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6978,0.2762,
14809,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6983,0.2757,
14810,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6987,0.2753,
14811,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6991,0.2749,
14812,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6994,0.2746,
14813,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.6997,0.2743,
14814,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0236,0.7000,0.2740,
14815,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0235,0.7003,0.2738,
14816,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0235,0.7005,0.2736,
14817,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0235,0.7007,0.2735,
14818,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0235,0.7009,0.2733,
14819,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0235,0.7011,0.2731,
14820,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7014,0.2728,
14821,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7017,0.2725,
14822,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7020,0.2723,
14823,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7022,0.2721,
14824,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7024,0.2719,
14825,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7026,0.2717,
14826,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7027,0.2717,
14827,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7027,0.2716,
14828,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7028,0.2716,
14829,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7028,0.2715,
14830,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7029,0.2715,
14831,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7029,0.2714,
14832,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7029,0.2714,
14833,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7030,0.2713,
14834,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7031,0.2712,
14835,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0234,0.7032,0.2711,
14836,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0235,0.7033,0.2710,
14837,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0235,0.7034,0.2708,
14838,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0235,0.7035,0.2707,
14839,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0235,0.7036,0.2706,
14840,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0235,0.7037,0.2704,
14841,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0236,0.7038,0.2703,
14842,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0236,0.7039,0.2702,
14843,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0236,0.7041,0.2701,
14844,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0236,0.7042,0.2699,
14845,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0236,0.7043,0.2698,
14846,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0237,0.7044,0.2697,
14847,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0237,0.7044,0.2696,
14848,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0237,0.7043,0.2696,
14849,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0237,0.7042,0.2697,
14850,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0238,0.7040,0.2699,
14851,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0238,0.7038,0.2701,
14852,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0238,0.7035,0.2704,
14853,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0238,0.7032,0.2706,
14854,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0239,0.7029,0.2709,
14855,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0239,0.7027,0.2711,
14856,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0239,0.7024,0.2714,
14857,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0240,0.7021,0.2716,
14858,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0240,0.7018,0.2719,
14859,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0241,0.7014,0.2723,
14860,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0241,0.7010,0.2726,
14861,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0241,0.7006,0.2730,
14862,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0242,0.7001,0.2734,
14863,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0242,0.6997,0.2737,
14864,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0242,0.6994,0.2740,
14865,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0243,0.6992,0.2742,
14866,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0243,0.6991,0.2743,
14867,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0244,0.6990,0.2743,
14868,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0244,0.6990,0.2743,
14869,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0244,0.6990,0.2742,
14870,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0245,0.6992,0.2739,
14871,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0245,0.6995,0.2737,
14872,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0245,0.6997,0.2734,
14873,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0245,0.7000,0.2731,
14874,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0246,0.7003,0.2728,
14875,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0246,0.7006,0.2724,
14876,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0246,0.7010,0.2721,
14877,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0247,0.7013,0.2717,
14878,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0247,0.7017,0.2712,
14879,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0248,0.7021,0.2708,
14880,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0249,0.7024,0.2704,
14881,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0250,0.7027,0.2700,
14882,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0251,0.7029,0.2696,
14883,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0251,0.7032,0.2693,
14884,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0252,0.7035,0.2690,
14885,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0253,0.7038,0.2686,
14886,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0254,0.7041,0.2681,
14887,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0254,0.7045,0.2677,
14888,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0255,0.7048,0.2673,
14889,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0256,0.7051,0.2669,
14890,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0257,0.7053,0.2666,
14891,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0258,0.7056,0.2663,
14892,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0259,0.7059,0.2659,
14893,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0259,0.7061,0.2655,
14894,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0260,0.7064,0.2651,
14895,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0261,0.7067,0.2647,
14896,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0262,0.7070,0.2643,
14897,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0264,0.7073,0.2640,
14898,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0265,0.7075,0.2636,
14899,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0266,0.7078,0.2632,
14900,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0267,0.7080,0.2629,
14901,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0268,0.7082,0.2625,
14902,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0270,0.7085,0.2621,
14903,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0271,0.7087,0.2617,
14904,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0272,0.7090,0.2614,
14905,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0273,0.7092,0.2610,
14906,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0274,0.7095,0.2606,
14907,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0275,0.7097,0.2603,
14908,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0276,0.7100,0.2599,
14909,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0277,0.7103,0.2596,
14910,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0278,0.7105,0.2592,
14911,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0279,0.7108,0.2588,
14912,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0280,0.7112,0.2584,
14913,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0281,0.7115,0.2580,
14914,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0281,0.7119,0.2575,
14915,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0282,0.7123,0.2570,
14916,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0283,0.7128,0.2565,
14917,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0283,0.7133,0.2559,
14918,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0283,0.7138,0.2554,
14919,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0284,0.7143,0.2549,
14920,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0284,0.7147,0.2544,
14921,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0284,0.7152,0.2539,
14922,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0284,0.7158,0.2533,
14923,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0284,0.7164,0.2528,
14924,0.0000,0.0000,1.0000,0.0000,,0.0025,0.0284,0.7169,0.2522,
14925,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0284,0.7175,0.2516,
14926,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0284,0.7181,0.2510,
14927,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0284,0.7187,0.2504,
14928,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0284,0.7193,0.2499,
14929,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0284,0.7199,0.2493,
14930,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0284,0.7205,0.2487,
14931,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0284,0.7211,0.2481,
14932,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0284,0.7217,0.2475,
14933,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0284,0.7222,0.2470,
14934,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0284,0.7228,0.2464,
14935,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0283,0.7233,0.2459,
14936,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0283,0.7239,0.2454,
14937,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0283,0.7244,0.2450,
14938,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0282,0.7249,0.2445,
14939,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0282,0.7254,0.2440,
14940,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0282,0.7259,0.2436,
14941,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0282,0.7264,0.2431,
14942,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0282,0.7269,0.2425,
14943,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0282,0.7274,0.2420,
14944,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0282,0.7279,0.2415,
14945,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0283,0.7283,0.2410,
14946,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0283,0.7287,0.2406,
14947,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0283,0.7291,0.2402,
14948,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0283,0.7295,0.2398,
14949,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0283,0.7300,0.2393,
14950,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0283,0.7305,0.2388,
14951,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0283,0.7310,0.2384,
14952,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0283,0.7315,0.2379,
14953,0.0000,0.0000,1.0000,0.0000,,0.0024,0.0282,0.7321,0.2374,
14954,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0282,0.7326,0.2369,
14955,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0281,0.7332,0.2363,
14956,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0280,0.7338,0.2358,
14957,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0280,0.7344,0.2353,
14958,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7351,0.2347,
14959,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7357,0.2342,
14960,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0277,0.7363,0.2337,
14961,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0277,0.7369,0.2331,
14962,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0276,0.7375,0.2326,
14963,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0276,0.7381,0.2320,
14964,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0276,0.7382,0.2319,
14965,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0277,0.7382,0.2318,
14966,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0277,0.7382,0.2318,
14967,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0277,0.7382,0.2317,
14968,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7383,0.2317,
14969,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7383,0.2316,
14970,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7384,0.2315,
14971,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7384,0.2314,
14972,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7385,0.2313,
14973,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7386,0.2313,
14974,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7387,0.2312,
14975,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7387,0.2311,
14976,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7388,0.2310,
14977,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7388,0.2311,
14978,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7388,0.2311,
14979,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7387,0.2312,
14980,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7387,0.2312,
14981,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7387,0.2312,
14982,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7387,0.2313,
14983,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7386,0.2314,
14984,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7385,0.2315,
14985,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7384,0.2316,
14986,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7383,0.2317,
14987,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7382,0.2318,
14988,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7380,0.2319,
14989,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7379,0.2320,
14990,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7377,0.2322,
14991,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7375,0.2323,
14992,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7373,0.2325,
14993,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7371,0.2327,
14994,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7370,0.2328,
14995,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7368,0.2330,
14996,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7366,0.2332,
14997,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7365,0.2333,
14998,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7363,0.2335,
14999,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7360,0.2338,
15000,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7358,0.2340,
15001,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0279,0.7356,0.2343,
15002,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7354,0.2345,
15003,0.0000,0.0000,1.0000,0.0000,,0.0023,0.0278,0.7352,0.2347,
