,answer,,,,,output
,ch1,ch2,ch3,ch4,,ch1,ch2,ch3,ch4
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9965,0.0035,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9965,0.0035,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9965,0.0035,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9965,0.0035,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9965,0.0035,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9965,0.0035,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9965,0.0035,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9965,0.0035,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9969,0.0031,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9968,0.0032,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9967,0.0033,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9966,0.0034,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9965,0.0035,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9965,0.0035,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9965,0.0035,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9964,0.0036,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9964,0.0036,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9964,0.0036,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9963,0.0037,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9963,0.0037,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9963,0.0037,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9962,0.0038,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9962,0.0038,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9962,0.0038,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9961,0.0039,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9961,0.0039,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9960,0.0040,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9960,0.0040,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9960,0.0040,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9959,0.0041,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9959,0.0041,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9959,0.0041,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9958,0.0042,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9958,0.0042,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9958,0.0042,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9957,0.0043,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9957,0.0043,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9957,0.0043,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9956,0.0044,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9956,0.0044,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9955,0.0045,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9955,0.0045,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9955,0.0045,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9954,0.0046,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9954,0.0046,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9954,0.0046,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9953,0.0047,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9953,0.0047,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9953,0.0047,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9952,0.0048,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9952,0.0048,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9951,0.0049,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9951,0.0049,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9951,0.0049,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9950,0.0050,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9950,0.0050,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9950,0.0050,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9949,0.0051,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9949,0.0051,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9949,0.0051,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9949,0.0051,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9948,0.0052,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9948,0.0052,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9948,0.0052,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9947,0.0053,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9947,0.0053,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9947,0.0053,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9947,0.0053,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9946,0.0054,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9946,0.0054,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9946,0.0054,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9946,0.0054,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9945,0.0055,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9945,0.0055,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9945,0.0055,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9945,0.0055,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9944,0.0056,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9944,0.0056,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9944,0.0056,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9944,0.0056,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9944,0.0056,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9943,0.0057,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9943,0.0057,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9943,0.0057,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9943,0.0057,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9942,0.0058,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9942,0.0058,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9942,0.0058,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9942,0.0058,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9941,0.0059,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9941,0.0059,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9941,0.0059,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9941,0.0059,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9940,0.0060,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9940,0.0060,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9940,0.0060,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9940,0.0060,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9939,0.0061,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9939,0.0061,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9939,0.0061,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9939,0.0061,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9939,0.0061,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9938,0.0062,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9938,0.0062,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9938,0.0062,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9938,0.0062,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9937,0.0063,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9937,0.0063,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9937,0.0063,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9937,0.0063,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9936,0.0064,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9936,0.0064,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9936,0.0064,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9936,0.0064,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9936,0.0064,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9936,0.0064,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9936,0.0064,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9936,0.0064,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9936,0.0064,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9935,0.0065,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9935,0.0065,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9935,0.0065,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9935,0.0065,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9935,0.0065,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9935,0.0065,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9935,0.0065,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9935,0.0065,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9935,0.0065,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9935,0.0065,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9935,0.0065,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9935,0.0065,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9935,0.0065,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9934,0.0066,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9934,0.0066,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9934,0.0066,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9934,0.0066,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9934,0.0066,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9934,0.0066,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9934,0.0066,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9934,0.0066,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9934,0.0066,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9934,0.0066,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9933,0.0067,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9933,0.0067,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9933,0.0067,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9933,0.0067,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9933,0.0067,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9933,0.0067,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9933,0.0067,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9932,0.0068,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9932,0.0068,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9932,0.0068,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9932,0.0068,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9932,0.0068,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9932,0.0068,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9932,0.0068,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9932,0.0068,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9931,0.0069,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9931,0.0069,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9931,0.0069,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9931,0.0069,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9931,0.0069,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9931,0.0069,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9930,0.0070,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9930,0.0070,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9930,0.0070,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9930,0.0070,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9930,0.0070,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9930,0.0070,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9930,0.0070,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9929,0.0071,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9929,0.0071,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9929,0.0071,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9929,0.0071,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9929,0.0071,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9929,0.0071,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9928,0.0072,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9928,0.0072,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9928,0.0072,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9928,0.0072,
23166,0.0000,0.0000,1.0000,0.0000,,0.0000,0.0000,0.9928,0.0072,
