,answer,,,,,output,,,
6528,0,1,0,0,,0.0013,0.9955,0.0123,0.0009
6529,0,1,0,0,,0.0013,0.9955,0.0123,0.0009
6530,0,1,0,0,,0.0013,0.9955,0.0123,0.0009
6531,0,1,0,0,,0.0013,0.9955,0.0123,0.0009
6532,0,1,0,0,,0.0013,0.9955,0.0123,0.0009
6533,0,1,0,0,,0.0013,0.9955,0.0123,0.0008
6534,0,1,0,0,,0.0013,0.9955,0.0123,0.0008
6535,0,1,0,0,,0.0013,0.9955,0.0123,0.0008
6536,0,1,0,0,,0.0013,0.9955,0.0123,0.0008
6537,0,1,0,0,,0.0013,0.9955,0.0123,0.0008
6538,0,1,0,0,,0.0013,0.9955,0.0123,0.0008
6539,0,1,0,0,,0.0013,0.9955,0.0123,0.0008
6540,0,1,0,0,,0.0013,0.9955,0.0123,0.0008
6541,0,1,0,0,,0.0013,0.9955,0.0123,0.0008
6542,0,1,0,0,,0.0013,0.9956,0.0123,0.0008
6543,0,1,0,0,,0.0013,0.9956,0.0123,0.0008
6544,0,1,0,0,,0.0013,0.9956,0.0123,0.0008
6545,0,1,0,0,,0.0013,0.9956,0.0123,0.0008
6546,0,1,0,0,,0.0013,0.9956,0.0123,0.0008
6547,0,1,0,0,,0.0013,0.9956,0.0123,0.0008
6548,0,1,0,0,,0.0013,0.9956,0.0123,0.0008
6549,0,1,0,0,,0.0013,0.9956,0.0123,0.0008
6550,0,1,0,0,,0.0013,0.9956,0.0123,0.0008
6551,0,1,0,0,,0.0013,0.9956,0.0123,0.0008
6552,0,1,0,0,,0.0013,0.9956,0.0122,0.0008
6553,0,1,0,0,,0.0013,0.9956,0.0122,0.0008
6554,0,1,0,0,,0.0013,0.9957,0.0122,0.0008
6555,0,1,0,0,,0.0013,0.9957,0.0122,0.0008
6556,0,1,0,0,,0.0013,0.9957,0.0122,0.0008
6557,0,1,0,0,,0.0013,0.9957,0.0122,0.0008
6558,0,1,0,0,,0.0013,0.9957,0.0122,0.0008
6559,0,1,0,0,,0.0013,0.9957,0.0122,0.0008
6560,0,1,0,0,,0.0013,0.9957,0.0122,0.0008
6561,0,1,0,0,,0.0013,0.9957,0.0122,0.0008
6562,0,1,0,0,,0.0013,0.9957,0.0122,0.0008
6563,0,1,0,0,,0.0013,0.9957,0.0122,0.0008
6564,0,1,0,0,,0.0013,0.9957,0.0122,0.0008
6565,0,1,0,0,,0.0013,0.9957,0.0122,0.0008
6566,0,1,0,0,,0.0013,0.9957,0.0122,0.0008
6567,0,1,0,0,,0.0013,0.9957,0.0122,0.0008
6568,0,1,0,0,,0.0013,0.9958,0.0122,0.0008
6569,0,1,0,0,,0.0013,0.9958,0.0122,0.0008
6570,0,1,0,0,,0.0013,0.9958,0.0122,0.0008
6571,0,1,0,0,,0.0013,0.9958,0.0122,0.0008
6572,0,1,0,0,,0.0013,0.9958,0.0122,0.0008
6573,0,1,0,0,,0.0013,0.9958,0.0122,0.0008
6574,0,1,0,0,,0.0013,0.9958,0.0122,0.0008
6575,0,1,0,0,,0.0013,0.9958,0.0122,0.0008
6576,0,1,0,0,,0.0013,0.9958,0.0122,0.0008
6577,0,1,0,0,,0.0013,0.9958,0.0122,0.0008
6578,0,1,0,0,,0.0013,0.9958,0.0122,0.0008
6579,0,1,0,0,,0.0013,0.9958,0.0121,0.0008
6580,0,1,0,0,,0.0013,0.9958,0.0121,0.0008
6581,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6582,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6583,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6584,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6585,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6586,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6587,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6588,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6589,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6590,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6591,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6592,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6593,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6594,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6595,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6596,0,1,0,0,,0.0013,0.9959,0.0121,0.0008
6597,0,1,0,0,,0.0013,0.996,0.0121,0.0008
6598,0,1,0,0,,0.0013,0.996,0.0121,0.0008
6599,0,1,0,0,,0.0013,0.996,0.0121,0.0008
6600,0,1,0,0,,0.0013,0.996,0.0121,0.0008
6601,0,1,0,0,,0.0013,0.996,0.0121,0.0008
6602,0,1,0,0,,0.0013,0.996,0.0121,0.0008
6603,0,1,0,0,,0.0013,0.996,0.012,0.0008
6604,0,1,0,0,,0.0013,0.996,0.012,0.0008
6605,0,1,0,0,,0.0013,0.996,0.012,0.0008
6606,0,1,0,0,,0.0013,0.996,0.012,0.0008
6607,0,1,0,0,,0.0013,0.996,0.012,0.0008
6608,0,1,0,0,,0.0013,0.996,0.012,0.0008
6609,0,1,0,0,,0.0013,0.996,0.012,0.0008
6610,0,1,0,0,,0.0013,0.996,0.012,0.0008
6611,0,1,0,0,,0.0013,0.996,0.012,0.0008
6612,0,1,0,0,,0.0013,0.996,0.012,0.0008
6613,0,1,0,0,,0.0013,0.996,0.012,0.0008
6614,0,1,0,0,,0.0013,0.996,0.012,0.0008
6615,0,1,0,0,,0.0013,0.996,0.012,0.0008
6616,0,1,0,0,,0.0013,0.9961,0.012,0.0008
6617,0,1,0,0,,0.0013,0.9961,0.012,0.0008
6618,0,1,0,0,,0.0013,0.9961,0.012,0.0008
6619,0,1,0,0,,0.0013,0.9961,0.012,0.0008
6620,0,1,0,0,,0.0013,0.9961,0.012,0.0008
6621,0,1,0,0,,0.0013,0.9961,0.012,0.0008
6622,0,1,0,0,,0.0013,0.9961,0.012,0.0008
6623,0,1,0,0,,0.0013,0.9961,0.012,0.0008
6624,0,1,0,0,,0.0013,0.9961,0.012,0.0008
6625,0,1,0,0,,0.0013,0.9961,0.012,0.0008
6626,0,1,0,0,,0.0013,0.9961,0.012,0.0008
6627,0,1,0,0,,0.0013,0.9961,0.012,0.0008
6628,0,1,0,0,,0.0013,0.9961,0.012,0.0008
6629,0,1,0,0,,0.0013,0.9961,0.0119,0.0008
6630,0,1,0,0,,0.0013,0.9961,0.0119,0.0008
6631,0,1,0,0,,0.0013,0.9961,0.0119,0.0008
6632,0,1,0,0,,0.0013,0.9961,0.0119,0.0008
6633,0,1,0,0,,0.0013,0.9961,0.0119,0.0008
6634,0,1,0,0,,0.0013,0.9961,0.0119,0.0008
6635,0,1,0,0,,0.0013,0.9961,0.0119,0.0007
6636,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6637,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6638,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6639,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6640,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6641,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6642,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6643,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6644,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6645,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6646,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6647,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6648,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6649,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6650,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6651,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6652,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6653,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6654,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6655,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6656,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6657,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6658,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6659,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6660,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6661,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6662,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6663,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6664,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6665,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6666,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6667,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6668,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6669,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6670,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6671,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6672,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6673,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6674,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6675,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6676,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6677,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6678,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6679,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6680,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6681,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6682,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6683,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6684,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6685,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6686,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6687,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6688,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6689,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6690,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6691,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6692,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6693,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6694,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6695,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6696,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6697,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6698,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6699,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6700,0,1,0,0,,0.0013,0.9962,0.0119,0.0007
6701,0,1,0,0,,0.0013,0.9962,0.012,0.0007
6702,0,1,0,0,,0.0013,0.9962,0.012,0.0007
6703,0,1,0,0,,0.0013,0.9962,0.012,0.0007
6704,0,1,0,0,,0.0013,0.9962,0.012,0.0007
6705,0,1,0,0,,0.0013,0.9962,0.012,0.0007
6706,0,1,0,0,,0.0013,0.9962,0.012,0.0007
6707,0,1,0,0,,0.0013,0.9962,0.012,0.0007
6708,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6709,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6710,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6711,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6712,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6713,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6714,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6715,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6716,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6717,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6718,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6719,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6720,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6721,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6722,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6723,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6724,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6725,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6726,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6727,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6728,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6729,0,1,0,0,,0.0013,0.9963,0.012,0.0007
6730,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6731,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6732,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6733,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6734,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6735,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6736,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6737,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6738,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6739,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6740,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6741,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6742,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6743,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6744,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6745,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6746,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6747,0,1,0,0,,0.0013,0.9963,0.0121,0.0007
6748,0,1,0,0,,0.0013,0.9964,0.0121,0.0007
6749,0,1,0,0,,0.0013,0.9964,0.0121,0.0007
6750,0,1,0,0,,0.0013,0.9964,0.0121,0.0007
6751,0,1,0,0,,0.0013,0.9964,0.0121,0.0007
6752,0,1,0,0,,0.0013,0.9964,0.0121,0.0007
6753,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6754,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6755,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6756,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6757,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6758,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6759,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6760,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6761,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6762,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6763,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6764,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6765,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6766,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6767,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6768,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6769,0,1,0,0,,0.0013,0.9964,0.0122,0.0007
6770,0,1,0,0,,0.0013,0.9965,0.0122,0.0007
6771,0,1,0,0,,0.0013,0.9965,0.0122,0.0007
6772,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6773,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6774,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6775,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6776,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6777,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6778,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6779,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6780,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6781,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6782,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6783,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6784,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6785,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6786,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6787,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6788,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6789,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6790,0,1,0,0,,0.0013,0.9965,0.0123,0.0007
6791,0,1,0,0,,0.0013,0.9966,0.0123,0.0007
6792,0,1,0,0,,0.0013,0.9966,0.0123,0.0007
6793,0,1,0,0,,0.0013,0.9966,0.0123,0.0007
6794,0,1,0,0,,0.0013,0.9966,0.0123,0.0007
6795,0,1,0,0,,0.0013,0.9966,0.0123,0.0007
6796,0,1,0,0,,0.0013,0.9966,0.0123,0.0007
6797,0,1,0,0,,0.0013,0.9966,0.0123,0.0007
6798,0,1,0,0,,0.0013,0.9966,0.0123,0.0007
6799,0,1,0,0,,0.0013,0.9966,0.0123,0.0007
6800,0,1,0,0,,0.0013,0.9966,0.0123,0.0007
6801,0,1,0,0,,0.0013,0.9966,0.0123,0.0006
6802,0,1,0,0,,0.0013,0.9966,0.0123,0.0006
6803,0,1,0,0,,0.0013,0.9966,0.0123,0.0006
6804,0,1,0,0,,0.0013,0.9966,0.0123,0.0006
6805,0,1,0,0,,0.0013,0.9966,0.0122,0.0006
6806,0,1,0,0,,0.0013,0.9966,0.0122,0.0006
6807,0,1,0,0,,0.0013,0.9966,0.0122,0.0006
6808,0,1,0,0,,0.0013,0.9966,0.0122,0.0006
6809,0,1,0,0,,0.0013,0.9966,0.0122,0.0006
6810,0,1,0,0,,0.0013,0.9966,0.0122,0.0006
6811,0,1,0,0,,0.0013,0.9966,0.0122,0.0006
6812,0,1,0,0,,0.0013,0.9966,0.0122,0.0006
6813,0,1,0,0,,0.0013,0.9966,0.0122,0.0006
6814,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6815,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6816,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6817,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6818,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6819,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6820,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6821,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6822,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6823,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6824,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6825,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6826,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6827,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6828,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6829,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6830,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6831,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6832,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6833,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6834,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6835,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6836,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6837,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6838,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6839,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6840,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6841,0,1,0,0,,0.0013,0.9967,0.0122,0.0006
6842,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6843,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6844,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6845,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6846,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6847,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6848,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6849,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6850,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6851,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6852,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6853,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6854,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6855,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6856,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6857,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6858,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6859,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6860,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6861,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6862,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6863,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6864,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6865,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6866,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6867,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6868,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6869,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6870,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6871,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6872,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6873,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6874,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6875,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6876,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6877,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6878,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6879,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6880,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6881,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6882,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6883,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6884,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6885,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6886,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6887,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6888,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6889,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6890,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6891,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6892,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6893,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6894,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6895,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6896,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6897,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6898,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6899,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6900,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6901,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6902,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6903,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6904,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6905,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6906,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6907,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6908,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6909,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6910,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6911,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6912,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6913,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6914,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6915,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6916,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6917,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6918,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6919,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6920,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6921,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6922,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6923,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6924,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6925,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6926,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6927,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6928,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6929,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6930,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6931,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6932,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6933,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6934,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6935,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6936,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6937,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6938,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6939,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6940,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6941,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6942,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6943,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6944,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6945,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6946,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6947,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6948,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6949,0,1,0,0,,0.0013,0.9968,0.0121,0.0006
6950,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6951,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6952,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6953,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6954,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6955,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6956,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6957,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6958,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6959,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6960,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6961,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6962,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6963,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6964,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6965,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
6966,0,1,0,0,,0.0013,0.9968,0.0122,0.0006
